Pizza Prepare Time: 3.350497
Pizza Prepare Time: 1.064009
Highway ride time: 1.301853
Pizza Prepare Time: 1.535444
Pizza Prepare Time: 1.263349
Delivery Time: 6.981343
Highway ride time: 1.498557
Delivery Time: 6.981343
Highway ride time: 1.600122
Highway ride time: 0.09886989
Highway ride time: 1.341841
Pizza Prepare Time: 1.967938
Highway ride time: 2.098687
Pizza Prepare Time: 1.786681
Delivery Time: 4.837601
Highway ride time: 0.7589877
Highway ride time: 1.680741
Pizza Prepare Time: 3.066172
Highway ride time: 1.659128
Delivery Time: 4.837601
Highway ride time: 1.840593
Pizza Prepare Time: 4.777239
Highway ride time: 3.300551
Delivery Time: 6.601775
Highway ride time: 1.842451
Pizza Prepare Time: 8.493937
Highway ride time: 1.721388
Pizza Prepare Time: 1.262652
Delivery Time: 5.359411
Highway ride time: 2.161141
Highway ride time: 1.638863
Pizza Prepare Time: 1.233286
Delivery Time: 4.079759
Delivery Time: 4.079759
Highway ride time: 0.8830387
Pizza Prepare Time: 1.135373
Highway ride time: 1.540516
Highway ride time: 1.619184
Pizza Prepare Time: 1.862873
Delivery Time: 4.219617
Delivery Time: 4.219617
Delivery Time: 4.219617
Highway ride time: 1.119861
Pizza Prepare Time: 1.623616
Highway ride time: 1.482002
Average of all Delivery Times: 5.128858
Average of all Pizza Preparing Times: 2.45879
