Pizza Prepare Time: 1.017411
Pizza Prepare Time: 0.6355677
Pizza Prepare Time: 0.8994705
Highway ride time: 2.200651
Pizza Prepare Time: 0.8407446
Delivery Time: 6.644164
Highway ride time: 1.543419
Delivery Time: 6.644164
Highway ride time: 2.016475
Highway ride time: 1.758768
Highway ride time: 1.057324
Pizza Prepare Time: 0.8135116
Highway ride time: 1.216225
Pizza Prepare Time: 0.9227886
Delivery Time: 5.722466
Delivery Time: 5.722466
Highway ride time: 3.704802
Highway ride time: 0.9394411
Pizza Prepare Time: 0.7568855
Highway ride time: 1.118359
Pizza Prepare Time: 0.8376154
Delivery Time: 6.640146
Delivery Time: 6.640146
Highway ride time: 3.14029
Highway ride time: 1.602953
Highway ride time: 1.48052
Delivery Time: 4.078609
Highway ride time: 0.6792017
Pizza Prepare Time: 0.8170496
Pizza Prepare Time: 0.6470909
Highway ride time: 1.801652
Highway ride time: 1.340872
Pizza Prepare Time: 1.295387
Delivery Time: 4.238415
Delivery Time: 4.238415
Delivery Time: 4.238415
Pizza Prepare Time: 1.074566
Highway ride time: 0.7222324
Highway ride time: 1.163723
Pizza Prepare Time: 0.8724876
Highway ride time: 1.282065
Pizza Prepare Time: 1.054518
Delivery Time: 4.081707
Delivery Time: 4.081707
Highway ride time: 0.6369132
Highway ride time: 1.11866
Highway ride time: 0.438496
Pizza Prepare Time: 2.112016
Delivery Time: 3.318094
Delivery Time: 3.318094
Pizza Prepare Time: 1.195251
Highway ride time: 0.6827431
Pizza Prepare Time: 0.7210677
Highway ride time: 1.641124
Pizza Prepare Time: 1.00765
Delivery Time: 3.880011
Highway ride time: 0.6792194
Pizza Prepare Time: 0.7150018
Pizza Prepare Time: 0.9917833
Highway ride time: 2.324709
Delivery Time: 3.719998
Delivery Time: 3.719998
Delivery Time: 3.719998
Highway ride time: 0.7574346
Pizza Prepare Time: 1.38723
Highway ride time: 0.2818514
Pizza Prepare Time: 0.7688116
Highway ride time: 1.496191
Delivery Time: 5.538429
Delivery Time: 5.538429
Total Money: $200
Average of all Delivery Times: 4.786194
Average of all Pizza Preparing Times: 0.9719958
Average of all Highway Rides: 1.610359
