Pizza Prepare Time: 0.872923
Pizza Prepare Time: 0.6996572
Highway ride time: 1.297432
Delivery Time: 5.561627
Highway ride time: 1.778166
Highway ride time: 1.720217
Delivery Time: 5.561627
Pizza Prepare Time: 0.6935473
Highway ride time: 1.596886
Pizza Prepare Time: 0.9251233
Pizza Prepare Time: 1.351711
Highway ride time: 2.282201
Pizza Prepare Time: 1.572194
Delivery Time: 4.303283
Delivery Time: 4.303283
Highway ride time: 1.360015
Highway ride time: 1.678601
Highway ride time: 1.399081
Pizza Prepare Time: 1.164904
Highway ride time: 0.8991928
Pizza Prepare Time: 1.120629
Delivery Time: 6.862024
Delivery Time: 6.862024
Highway ride time: 1.6395
Highway ride time: 1.723507
Highway ride time: 1.398237
Highway ride time: 1.522276
Delivery Time: 3.940306
Delivery Time: 3.940306
Highway ride time: 0.7171232
Pizza Prepare Time: 0.9807603
Pizza Prepare Time: 0.7788722
Highway ride time: 1.158005
Highway ride time: 1.362585
Highway ride time: 1.179871
Pizza Prepare Time: 1.059459
Highway ride time: 1.225385
Delivery Time: 3.378618
Delivery Time: 3.378618
Pizza Prepare Time: 0.8443248
Highway ride time: 2.435705
Highway ride time: 1.457139
Pizza Prepare Time: 1.060538
Highway ride time: 1.982805
Pizza Prepare Time: 1.220432
Delivery Time: 4.70184
Delivery Time: 4.70184
Highway ride time: 3.418065
Highway ride time: 0.7178398
Highway ride time: 1.118521
Highway ride time: 1.158231
Delivery Time: 3.681582
Highway ride time: 0.8007479
Pizza Prepare Time: 1.627236
Highway ride time: 2.360303
Delivery Time: 3.681582
Pizza Prepare Time: 1.351166
Highway ride time: 0.3411231
Highway ride time: 0.7759147
Total Money: $140
Average of all Delivery Times: 4.632754
